-36.306,-24.454,-62.476,9,0.48277,3,0.48277,0.44624932326092,6.66010821446139e-05
-37.058,-24.514,-64.499,9,0.7716,3,0.7716,0.39461853600672,6.66010821446139e-05
-34.836,-30.071,-57.469,9,0.56983,3,1.7549,0.393952303832753,6.66010821446139e-05
-42.634,-16.852,-38.375,9,0.47635,3,0.47635,0.442497833251587,6.66010821446139e-05
-41.742,-10.058,-50.519,9,1.2368,3,1.2368,0.362548976224137,6.66010821446139e-05
-39.269,-10.782,-53.157,9,4.5746,3,4.5746,0.429015919735886,6.66010821446139e-05
-45.291,-6.4063,-56.592,9,0.93125,3,0.93125,0.287372709002575,6.66010821446139e-05
-44.979,-9.1355,-58.612,9,0.19711,3,0.19711,0.498060063832894,6.66010821446139e-05
-40.741,-11.427,-51.79,9,2.6937,3,2.6937,0.288049475484295,6.66010821446139e-05
-42.188,-9.1339,-49.893,9,0.64363,3,0.64363,0.356318062839137,6.66010821446139e-05
-36.044,0.53026,-44.348,9,0.88692,3,2.1922,0.389097246509341,6.66010821446139e-05
-30.587,-0.76057,-44.847,9,1.4936,3,5.1465,0.220581913143734,6.66010821446139e-05
-35.17,0.85455,-55.712,9,1.6467,3,4.6995,0.165859826474887,6.66010821446139e-05
-37.738,1.8582,-54.744,9,1.4439,3,2.1063,0.348751837622652,6.66010821446139e-05
-32.888,-2.0812,-62.034,9,1.2211,3,9.048,0.0377712918983788,6.66010821446139e-05
-26.451,-4.944,-63.529,9,2.3745,3,4.1315,0.0377563948155805,6.66010821446139e-05
-32.252,-8.8294,-69.83,9,0.21897,3,0.21897,0.487217232623294,6.66010821446139e-05
-31.766,-9.0822,-67.474,9,0.94325,3,0.94325,0.41623912746769,6.66010821446139e-05
-36.497,-1.9507,-59.235,10,1.0638,3,5.1555,0.276137294320722,6.66010821446139e-05
-38.129,2.4448,-55.81,10,1.1446,3,1.4087,0.498094835296123,6.66010821446139e-05
-33.562,12.046,-52.575,10,0.41776,3,0.41776,0.474717429492391,6.66010821446139e-05
-19.042,8.406,-55.329,10,6.408,3,6.408,0.418229350063302,6.66010821446139e-05
-8.6047,-0.85764,-53.144,10,2.7691,3,2.7691,0.123731484036798,6.66010821446139e-05
-9.4635,-1.0184,-62.436,10,0.9212,3,0.9212,0.28332466535348,6.66010821446139e-05
35.468,-6.6709,18.976,12,0.76489,5,1.4644,0.484973794265204,0.000192729591836735
37.926,-2.5609,8.0063,12,0.37916,5,1.7388,0.404434351629018,0.000192729591836735
33.159,10.443,9.469,12,0.85335,5,0.85335,0.251646662686177,0.000192729591836735
27.723,14.982,5.62,12,1.2443,5,1.2443,0.355497093382554,0.000192729591836735
14.619,4.6233,22.356,12,0.55595,5,0.55595,0.408923774809863,0.000192729591836735
11.978,-4.4913,23.65,12,1.0761,5,1.0761,0.333894809886599,0.000192729591836735
14.365,-14.94,24.208,12,0.28334,5,0.28334,0.348150586120553,0.000192729591836735
15.443,-18.814,24.113,12,0.29871,5,0.29871,0.3483957090458,0.000192729591836735
23.817,-17.514,18.572,13,0.7054,5,0.7054,0.381237195796744,0.000192729591836735
16.517,-20.811,14.811,13,6.5062,5,6.4205,0.42540107487727,0.000192729591836735
33.525,-23.295,-0.11561,13,1.2973,5,1.2973,0.238061198495658,0.000192729591836735
34.754,-17.549,-2.7963,13,0.32844,5,0.32844,0.304930668472276,0.000192729591836735
34.169,-13.772,-3.4749,13,0.29573,5,0.29573,0.416657513688197,0.000192729591836735
35.423,-13.386,-2.9629,13,0.99567,5,0.99567,0.449676570915576,0.000192729591836735
20.711,6.6688,-43.699,16,1.8259,7,7.4711,0.223884863287148,0.000184292146073036
11.099,14.957,-27.164,16,0.66798,7,0.66798,0.489080262949237,0.000184292146073036
12.512,6.4145,-24.935,16,2.6967,7,2.6967,0.308908621011707,0.000184292146073036
11.65,9.9745,-21.276,16,1.86,7,1.86,0.487612397228808,0.000184292146073036
20.913,19.613,-25.721,16,0.98735,7,0.98735,0.497467551249864,0.000184292146073036
16.399,16.881,-26.449,16,1.4589,7,1.4589,0.440403843204774,0.000184292146073036
